Muscle Group,Exercise Name,Equipment,Video Links,Difficulty,Force,Grips,Mechanic,Instructions
Quads,Dumbbell Front Rack Squat,Dumbbells,"https://media.musclewiki.com/media/uploads/videos/branded/male-Dumbbells-dumbbell-front-rack-squat-side.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-Dumbbells-dumbbell-front-rack-squat-front.mp4#t=0.1",Intermediate,Push,Neutral,Compound,1. Place two dumbbells on your shoulders and push your elbows upward. | 2. Push your hips back and break at the knees. | 3. Hit parallel depth and then drive through your heels back to the starting position.
Quads,Dumbbell Goblet Pulse Squat,Dumbbells,"https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-goblet-pulse-squat-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-goblet-pulse-squat-side.mp4#t=0.1",Beginner,Push,Neutral,Compound,1. Hold a dumbbell in goblet position. | 2. Squat down to parallel depth and then halfway back up. | 3. Stay in this short range of motion for the duration of the set.
Quads,Dumbbell Heels Up Goblet Squat,Dumbbells,"https://media.musclewiki.com/media/uploads/videos/branded/male-Dumbbells-dumbbell-heels-up-goblet-squat-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-Dumbbells-dumbbell-heels-up-goblet-squat-side.mp4#t=0.1",Novice,Push,Neutral,Compound,1. Take a half kneeling stance. The dumbbell should start over your knee that is up. | 2. Rotate at the spine and point the dumbbell to the opposing side.
Quads,Dumbbell Heels Up Narrow Goblet Squat,Dumbbells,"https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-heels-up-narrow-goblet-squat-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-heels-up-narrow-goblet-squat-side.mp4#t=0.1",Advanced,Push,Neutral,Compound,"1. Stand with your feet on a plate. Your feet should be very close to one another, but not touching. | 2. Begin your squat by pushing your hips back and breaking at the knees. Try to keep your chest tall while squatting."
Quads,Dumbbell Leg Extension,Dumbbells,"https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-leg-extension-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-leg-extension-side.mp4#t=0.1",Beginner,Push,-,Isolation,1. Place a dumbbell between your feet. Lean back slightly and hold on to the bench. | 2. Extend your knees until you feel your quads contract hard.
Quads,Dumbbell Offset Squat,Dumbbells,"https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-offset-squat-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-offset-squat-side.mp4#t=0.1",Intermediate,Push,Neutral,Compound,1. Hold a dumbbell over one shoulder. | 2. Initiate the squat by pushing your hips back. | 3. Avoid doing any twisting. Try to keep your shoulders even.
Quads,Dumbbell Sumo Squat,Dumbbells,"https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-sumo-squat-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-sumo-squat-side.mp4#t=0.1",Beginner,Push,Neutral,Compound,"1. Start by standing with your feet wider than shoulder-width apart and holding a dumbbell in each hand. | 2. Place the dumbbells on the ground between your feet. | 3. From this starting position, bend your knees and lower your body down into a squat. | 4. Make sure to keep your core engaged and your back straight throughout the movement."
Quads,Dumbbell Thruster,Dumbbells,"https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-thruster-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-dumbbell-thruster-side.mp4#t=0.1",Intermediate,Push,Neutral,Compound,"1. Start by standing with your feet shoulder-width apart and holding a dumbbell in each hand. | 2. Bring the dumbbells to your shoulders, with your palms facing inward and your elbows bent. | 3. From this starting position, dip your knees slightly and then quickly extend them as you press the dumbbells upwards. | 4. As you press the dumbbells upwards, also push your hips forward to help generate additional power. | 5. Slowly lower the dumbbells back down to the starting position, and repeat for the desired number of repetitions."
Quads,Plate Squat,Plate,"https://media.musclewiki.com/media/uploads/videos/branded/male-plate-squat-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-plate-squat-side.mp4#t=0.1",Novice,Push,Neutral,Compound,"1. Stand with feet shoulder-width apart and hold a weight plate in front of your chest with both hands. | 2. Keep your back straight, lower your body as if you were sitting back into a chair. | 3. Go as low as you can while keeping your heels flat on the ground, then push through your heels to return to the starting position."
Quads,Plate Squat Reach,Plate,"https://media.musclewiki.com/media/uploads/videos/branded/male-plate-squat-reach-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-plate-squat-reach-side.mp4#t=0.1",Beginner,Push,Neutral,Compound,"1. Stand holding a weight plate at chest height with both hands. | 2. Lower into a squat, extending the plate in front of you at chest height | 3. As you stand back up, pull the plate back into your chest."
Quads,Plate Curtsy Lunge,Plate,"https://media.musclewiki.com/media/uploads/videos/branded/male-plate-curtsy-lunge-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-plate-curtsy-lunge-side.mp4#t=0.1",Intermediate,Push,Neutral,Compound,"1. Stand with feet shoulder-width apart and the plate in front of the torso. | 2. Step back and across the body with the right foot, bending both legs to lower into a lunge position. | 3. Push through the front foot to return to the starting position. | 4. Repeat on the other side by stepping back and across with the left foot. | 5. Continue alternating sides for desired reps."
Quads,Plate Lateral Lunge,Plate,"https://media.musclewiki.com/media/uploads/videos/branded/male-plate-lateral-lunge-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-plate-lateral-lunge-side.mp4#t=0.1",Novice,Push,Neutral,Compound,"1. Stand with feet hip-width apart and the plate held in front of the torso. | 2. Take a step to the side with one foot, bending the knee and lowering the hips into a lunge. | 3. Push through the front foot to return to the starting position. | 4. Repeat on the other side by stepping to the other side with the other foot."
Quads,Plate Forward Lunge,Plate,"https://media.musclewiki.com/media/uploads/videos/branded/male-plate-forward-lunge-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-plate-forward-lunge-side.mp4#t=0.1",Novice,Push,Neutral,Compound,"1. Stand with feet hip-width apart and the plate held in front of the torso. | 2. Take a step forward with one foot, bending the front knee to lower the hips into a lunge. | 3. Push through the front foot to return to the starting position. | 4. Repeat on the other side by stepping forward with the other foot."
Quads,Plate Reverse Lunge Twist,Plate,"https://media.musclewiki.com/media/uploads/videos/branded/male-Plate-plate-reverse-lunge-twist-side.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-Plate-plate-reverse-lunge-twist-front.mp4#t=0.1",Intermediate,Push,Neutral,Compound,"1. Step back with your right foot into a lunge position, both knees bent at 90 degrees. | 2. Twist your torso to the right, keeping the plate close to your chest. | 3. Push through your front foot to return to the starting position and repeat on the other side."
Quads,Plate Reverse Lunge,Plate,"https://media.musclewiki.com/media/uploads/videos/branded/male-plate-reverse-lunge-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-plate-reverse-lunge-side.mp4#t=0.1",Novice,Push,Neutral,Compound,"1. Hold the plate at chest height close to your body | 2. Take a big step backwards with your left leg, lowering your body until your left thigh is parallel to the ground and your right knee is bent at a 90-degree angle. | 3. Push through your right heel to return to standing, bringing your left leg back to starting position. | 4. Repeat the movement on the other side, stepping backwards with your right leg and lowering your body until your right thigh is parallel to the ground and your left knee is bent at a 90-degree angle."
Quads,Band Leg Extension,Band,"https://media.musclewiki.com/media/uploads/videos/branded/male-band-leg-extension-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-band-leg-extension-side.mp4#t=0.1",Beginner,Push,-,Isolation,1. Anchor a band to something stable and set up a bench. | 2. Run through the band underneath the bench and loop around your feet. | 3. Flex and extend your knees.
Quads,Plate Overhead Squat,Plate,"https://media.musclewiki.com/media/uploads/videos/branded/male-plate-overhead-squat-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-plate-overhead-squat-side.mp4#t=0.1",Intermediate,Push,Neutral,Compound,"1. Hold a weight plate at arm's length overhead, with your arms fully extended. The plate should be directly above your head and your elbows should be locked. | 2. Begin to bend your knees, lowering your body as far as you can while keeping the weight plate overhead. Make sure to keep your back straight and your chest lifted. | 3. Once your thighs are parallel to the ground or as low as you can go, pause for a moment. | 4. Push through your heels to return to a standing position, keeping the weight plate overhead the entire time."
Quads,Plate Deficit Lunge,Plate,"https://media.musclewiki.com/media/uploads/videos/branded/male-plate-deficit-lunge-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-plate-deficit-lunge-side.mp4#t=0.1",Advanced,Push,-,Compound,1. Stand on a plate with both feet. | 2. Step back with one foot to the floor and let your back knee get close to or tap the floor. | 3. Push through your front leg until both feet are back on the plate.
Quads,Plate Overhead Walking Lunge,Plate,"https://media.musclewiki.com/media/uploads/videos/branded/male-plate-overhead-walking-lunge-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-plate-overhead-walking-lunge-side.mp4#t=0.1",Intermediate,Push,Neutral,Compound,1. Stand tall with a plate overhead. | 2. Step with one foot forward bringing your back knee to the floor. Gently tap your knee then drive through your front leg. | 3. Go back to a standing position and then step forward with the opposing legs.
Quads,Plate Squat Hold,Plate,"https://media.musclewiki.com/media/uploads/videos/branded/male-plate-squat-hold-front_LrtgCLV.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-plate-squat-hold-side_mxmbCnO.mp4#t=0.1",Novice,Hold,Neutral,Compound,"1. Start by standing with your feet shoulder-width apart, with a weight plate held in both hands at chest height. | 2. Lower your body by bending your knees and hips, keeping your back straight and your weight in your heels. | 3. Go down until your thighs are parallel to the floor, then pause for a moment. | 4. Hold the squat position for the desired amount of time, keeping the weight plate steady and your core engaged."
Quads,Plate Thruster,Plate,"https://media.musclewiki.com/media/uploads/videos/branded/male-plate-squat-thruster-front.mp4#t=0.1, https://media.musclewiki.com/media/uploads/videos/branded/male-plate-squat-thruster-side.mp4#t=0.1",Intermediate,Push,Overhand: Pronated,Compound,"1. Start with the plate at chest height. Begin a squat. | 2. Make sure to hit parallel depth. On your way back up, use the momentum you generate with your legs to help push the plate into an overhead position. | 3. Let the plate return to chest height before initiating the next squat."
